,Age,Complexity,Type
1935,27.0,0.3812604194113469,Adult-directed
1936,27.0,0.3523983871714722,Adult-directed
1937,27.0,0.3989861420104552,Adult-directed
1938,27.0,0.4019712188539085,Adult-directed
1939,27.0,0.3871341514234409,Adult-directed
1940,27.0,0.34814004148889505,Adult-directed
1941,27.0,0.3856624808119846,Adult-directed
1942,27.0,0.34814004148889505,Adult-directed
1943,27.0,0.3841929728326246,Adult-directed
1944,27.0,0.42159449003804794,Adult-directed
1945,27.0,0.353821874956326,Adult-directed
1946,27.0,0.390084006069862,Adult-directed
1947,27.0,0.3841929728326246,Adult-directed
1948,27.0,0.3915622029391729,Adult-directed
1949,27.0,0.4109802887962745,Adult-directed
1950,27.0,0.35953617621976464,Adult-directed
1951,27.0,0.35953617621976464,Adult-directed
1952,27.0,0.3768776512562517,Adult-directed
1953,27.0,0.3915622029391729,Adult-directed
1954,27.0,0.3841929728326246,Adult-directed
1955,27.0,0.3856624808119846,Adult-directed
1956,27.0,0.37106368139083207,Adult-directed
1957,27.0,0.38860799104174143,Adult-directed
1958,27.0,0.3915622029391729,Adult-directed
1959,27.0,0.37542098675978763,Adult-directed
1960,27.0,0.355247391947547,Adult-directed
1961,27.0,0.39452516806982996,Adult-directed
1962,27.0,0.390084006069862,Adult-directed
1963,27.0,0.37106368139083207,Adult-directed
1964,27.0,0.4019712188539085,Adult-directed
1965,27.0,0.40947312950570314,Adult-directed
1966,27.0,0.3974969384589874,Adult-directed
1967,27.0,0.3989861420104552,Adult-directed
1968,27.0,0.3930425881096072,Adult-directed
1969,27.0,0.3624056186477175,Adult-directed
1970,27.0,0.4079682383262829,Adult-directed
1971,27.0,0.3871341514234409,Adult-directed
1972,27.0,0.40646560844174784,Adult-directed
1973,27.0,0.35953617621976464,Adult-directed
1974,27.0,0.4155154439616658,Adult-directed
1975,27.0,0.36961545521446726,Adult-directed
1976,27.0,0.36528331847533263,Adult-directed
1977,27.0,0.3989861420104552,Adult-directed
1978,27.0,0.35667494393873245,Adult-directed
1979,27.0,0.4079682383262829,Adult-directed
1980,27.0,0.39452516806982996,Adult-directed
1981,27.0,0.3812604194113469,Adult-directed
1982,27.0,0.3812604194113469,Adult-directed
1983,27.0,0.40947312950570314,Adult-directed
1984,27.0,0.4155154439616658,Adult-directed
1985,27.0,0.40346710544549125,Adult-directed
1986,27.0,0.3768776512562517,Adult-directed
1987,27.0,0.3974969384589874,Adult-directed
1988,27.0,0.41703174447962976,Adult-directed
1989,27.0,0.37106368139083207,Adult-directed
1990,27.0,0.3783364407199117,Adult-directed
1991,27.0,0.34672461308556435,Adult-directed
1992,27.0,0.38860799104174143,Adult-directed
1993,27.0,0.38860799104174143,Adult-directed
1994,27.0,0.3797973613595865,Adult-directed
1995,27.0,0.3974969384589874,Adult-directed
1996,27.0,0.37396644104879345,Adult-directed
1997,27.0,0.3930425881096072,Adult-directed
1998,27.0,0.40047756659712525,Adult-directed
1999,27.0,0.4231200433468851,Adult-directed
2000,27.0,0.44785082460460224,Child-directed
2001,27.0,0.43232256227804705,Child-directed
2002,27.0,0.4200712604975265,Child-directed
2003,27.0,0.45728485683796083,Child-directed
2004,27.0,0.42924563677356775,Child-directed
2005,27.0,0.4079682383262829,Child-directed
2006,27.0,0.44785082460460224,Child-directed
2007,27.0,0.444725822061467,Child-directed
2008,27.0,0.4307829160924542,Child-directed
2009,27.0,0.4462871026284195,Child-directed
2010,27.0,0.44316697529217586,Child-directed
2011,27.0,0.41248972304512876,Child-directed
2012,27.0,0.42617814970570594,Child-directed
2013,27.0,0.3974969384589874,Child-directed
2014,27.0,0.4557063245449111,Child-directed
2015,27.0,0.42924563677356775,Child-directed
2016,27.0,0.45098562340997367,Child-directed
2017,27.0,0.42617814970570594,Child-directed
2018,27.0,0.4525567156420149,Child-directed
2019,27.0,0.3960099493374092,Child-directed
2020,27.0,0.4748151862429576,Child-directed
2021,27.0,0.4079682383262829,Child-directed
2022,27.0,0.40346710544549125,Child-directed
2023,27.0,0.4277107170554841,Child-directed
2024,27.0,0.44161055474451766,Child-directed
2025,27.0,0.36528331847533263,Child-directed
2026,27.0,0.41400143913045073,Child-directed
2027,27.0,0.4400565528777834,Child-directed
2028,27.0,0.3856624808119846,Child-directed
2029,27.0,0.41400143913045073,Child-directed
2030,27.0,0.41248972304512876,Child-directed
2031,27.0,0.4652151125139384,Child-directed
2032,27.0,0.4185503476568198,Child-directed
2033,27.0,0.4246479275249383,Child-directed
2034,27.0,0.4155154439616658,Child-directed
2035,27.0,0.4748151862429576,Child-directed
2036,27.0,0.4185503476568198,Child-directed
2037,27.0,0.4462871026284195,Child-directed
2038,27.0,0.4185503476568198,Child-directed
2039,27.0,0.48288625507674926,Child-directed
2040,27.0,0.47160491061270937,Child-directed
2041,27.0,0.42617814970570594,Child-directed
2042,27.0,0.40947312950570314,Child-directed
2043,27.0,0.43850496218636453,Child-directed
2044,27.0,0.40947312950570314,Child-directed
2045,27.0,0.3871341514234409,Child-directed
2046,27.0,0.43695577519953516,Child-directed
2047,27.0,0.4155154439616658,Child-directed
2048,27.0,0.48288625507674926,Child-directed
2049,27.0,0.43232256227804705,Child-directed
2050,27.0,0.4231200433468851,Child-directed
2051,27.0,0.44941699563734716,Child-directed
2052,27.0,0.42159449003804794,Child-directed
2053,27.0,0.40346710544549125,Child-directed
2054,27.0,0.42617814970570594,Child-directed
2055,27.0,0.4109802887962745,Child-directed
2056,27.0,0.41248972304512876,Child-directed
2057,27.0,0.4019712188539085,Child-directed
2058,27.0,0.4155154439616658,Child-directed
2059,27.0,0.43695577519953516,Child-directed
2060,27.0,0.42924563677356775,Child-directed
2061,27.0,0.444725822061467,Child-directed
2062,27.0,0.41703174447962976,Child-directed
2063,27.0,0.4812668215244463,Child-directed
2064,27.0,0.4200712604975265,Child-directed
2065,27.0,0.4185503476568198,Child-directed
2066,27.0,0.43850496218636453,Child-directed
2067,27.0,0.3974969384589874,Child-directed
2068,27.0,0.40047756659712525,Child-directed
2069,27.0,0.41703174447962976,Child-directed
2070,27.0,0.3960099493374092,Child-directed
2071,27.0,0.44316697529217586,Child-directed
2072,27.0,0.41400143913045073,Child-directed
2073,27.0,0.42617814970570594,Child-directed
2074,27.0,0.35953617621976464,Child-directed
2075,27.0,0.3974969384589874,Child-directed
2076,27.0,0.3989861420104552,Child-directed
2077,27.0,0.4277107170554841,Child-directed
2078,27.0,0.4200712604975265,Child-directed
2079,27.0,0.41400143913045073,Child-directed
2080,27.0,0.42617814970570594,Child-directed
2081,27.0,0.4620354595965587,Child-directed
2082,27.0,0.3989861420104552,Child-directed
2083,27.0,0.42924563677356775,Child-directed
2084,27.0,0.40346710544549125,Child-directed
2085,27.0,0.4604494164409239,Child-directed
2086,27.0,0.4049652330665133,Child-directed
2087,27.0,0.40047756659712525,Child-directed
2088,27.0,0.4338645826298623,Child-directed
2089,27.0,0.47160491061270937,Child-directed
2090,27.0,0.43850496218636453,Child-directed
2091,27.0,0.45098562340997367,Child-directed
2092,27.0,0.42924563677356775,Child-directed
2093,27.0,0.4557063245449111,Child-directed
2094,27.0,0.4307829160924542,Child-directed
2095,27.0,0.3812604194113469,Child-directed
2096,27.0,0.3915622029391729,Child-directed
2097,27.0,0.4079682383262829,Child-directed
2098,27.0,0.4277107170554841,Child-directed
2099,27.0,0.40646560844174784,Child-directed
2100,28.0,0.8347107448817322,Adult-directed
2101,28.0,0.7940730991499059,Adult-directed
2102,28.0,0.7444404749474959,Adult-directed
2103,28.0,0.816445396904439,Adult-directed
2104,28.0,0.789658080940789,Adult-directed
2105,28.0,0.7277386253295643,Adult-directed
2106,28.0,0.8096809968158968,Adult-directed
2107,28.0,0.7765287894989963,Adult-directed
2108,28.0,0.8141855089370014,Adult-directed
2109,28.0,0.8141855089370014,Adult-directed
2110,28.0,0.7852624694677509,Adult-directed
2111,28.0,0.7423374247507171,Adult-directed
2112,28.0,0.8301130356331028,Adult-directed
2113,28.0,0.7550225842780328,Adult-directed
2114,28.0,0.8096809968158968,Adult-directed
2115,28.0,0.7635696448564911,Adult-directed
2116,28.0,0.8462983600541201,Adult-directed
2117,28.0,0.7657178733947807,Adult-directed
2118,28.0,0.8232558659069656,Adult-directed
2119,28.0,0.8393296907380268,Adult-directed
2120,28.0,0.7940730991499059,Adult-directed
2121,28.0,0.7852624694677509,Adult-directed
2122,28.0,0.7592869830644903,Adult-directed
2123,28.0,0.7592869830644903,Adult-directed
2124,28.0,0.7528971849657193,Adult-directed
2125,28.0,0.7985076962177716,Adult-directed
2126,28.0,0.7635696448564911,Adult-directed
2127,28.0,0.7657178733947807,Adult-directed
2128,28.0,0.7985076962177716,Adult-directed
2129,28.0,0.7360546815712219,Adult-directed
2130,28.0,0.8301130356331028,Adult-directed
2131,28.0,0.8255363686056909,Adult-directed
2132,28.0,0.7721903879003982,Adult-directed
2133,28.0,0.7507762933965817,Adult-directed
2134,28.0,0.807436326962073,Adult-directed
2135,28.0,0.816445396904439,Adult-directed
2136,28.0,0.789658080940789,Adult-directed
2137,28.0,0.7614260213132397,Adult-directed
2138,28.0,0.8096809968158968,Adult-directed
2139,28.0,0.8029620465671519,Adult-directed
2140,28.0,0.7962879394794586,Adult-directed
2141,28.0,0.7940730991499059,Adult-directed
2142,28.0,0.7721903879003982,Adult-directed
2143,28.0,0.8209805520698302,Adult-directed
2144,28.0,0.8096809968158968,Adult-directed
2145,28.0,0.8324092478934529,Adult-directed
2146,28.0,0.8007323912398827,Adult-directed
2147,28.0,0.7830718880879323,Adult-directed
2148,28.0,0.7550225842780328,Adult-directed
2149,28.0,0.8603830999358592,Adult-directed
2150,28.0,0.7985076962177716,Adult-directed
2151,28.0,0.770028224895903,Adult-directed
2152,28.0,0.8232558659069656,Adult-directed
2153,28.0,0.7940730991499059,Adult-directed
2154,28.0,0.8007323912398827,Adult-directed
2155,28.0,0.8051966843685682,Adult-directed
2156,28.0,0.8255363686056909,Adult-directed
2157,28.0,0.7592869830644903,Adult-directed
2158,28.0,0.7298111649315367,Adult-directed
2159,28.0,0.8096809968158968,Adult-directed
2160,28.0,0.7507762933965817,Adult-directed
2161,28.0,0.7614260213132397,Adult-directed
2162,28.0,0.7743572359854884,Adult-directed
2163,28.0,0.7874578600311866,Adult-directed
2164,28.0,0.7592869830644903,Adult-directed
2165,28.0,0.715392789507265,Adult-directed
2166,28.0,0.7592869830644903,Adult-directed
2167,28.0,0.8347107448817322,Adult-directed
2168,28.0,0.789658080940789,Adult-directed
2169,28.0,0.7236063880446539,Adult-directed
2170,28.0,0.7465479572870606,Adult-directed
2171,28.0,0.7571525105358577,Adult-directed
2172,28.0,0.7830718880879323,Adult-directed
2173,28.0,0.7721903879003982,Adult-directed
2174,28.0,0.789658080940789,Adult-directed
2175,28.0,0.8209805520698302,Adult-directed
2176,28.0,0.770028224895903,Adult-directed
2177,28.0,0.818710403535291,Adult-directed
2178,28.0,0.7592869830644903,Adult-directed
2179,28.0,0.8324092478934529,Adult-directed
2180,28.0,0.7940730991499059,Adult-directed
2181,28.0,0.791863153499103,Adult-directed
2182,28.0,0.7215466550816433,Adult-directed
2183,28.0,0.8051966843685682,Adult-directed
2184,28.0,0.7423374247507171,Adult-directed
2185,28.0,0.7571525105358577,Adult-directed
2186,28.0,0.7550225842780328,Adult-directed
2187,28.0,0.8301130356331028,Adult-directed
2188,28.0,0.7940730991499059,Adult-directed
2189,28.0,0.7985076962177716,Adult-directed
2190,28.0,0.780886094867952,Adult-directed
2191,28.0,0.770028224895903,Adult-directed
2192,28.0,0.7298111649315367,Adult-directed
2193,28.0,0.7743572359854884,Adult-directed
2194,28.0,0.7985076962177716,Adult-directed
2195,28.0,0.7614260213132397,Adult-directed
2196,28.0,0.8141855089370014,Adult-directed
2197,28.0,0.7635696448564911,Adult-directed
2198,28.0,0.7940730991499059,Adult-directed
2199,28.0,0.8209805520698302,Adult-directed
2200,28.0,0.715392789507265,Child-directed
2201,28.0,0.6694306539426292,Child-directed
2202,28.0,0.7550225842780328,Child-directed
2203,28.0,0.6831968497067772,Child-directed
2204,28.0,0.7657178733947807,Child-directed
2205,28.0,0.6694306539426292,Child-directed
2206,28.0,0.6792442753909539,Child-directed
2207,28.0,0.715392789507265,Child-directed
2208,28.0,0.7031975164134467,Child-directed
2209,28.0,0.6991652528855083,Child-directed
2210,28.0,0.7962879394794586,Child-directed
2211,28.0,0.707246104939447,Child-directed
2212,28.0,0.731888008876376,Child-directed
2213,28.0,0.7236063880446539,Child-directed
2214,28.0,0.715392789507265,Child-directed
2215,28.0,0.7236063880446539,Child-directed
2216,28.0,0.7402387880937958,Child-directed
2217,28.0,0.7133498878774648,Child-directed
2218,28.0,0.6871651088823978,Child-directed
2219,28.0,0.6792442753909539,Child-directed
2220,28.0,0.715392789507265,Child-directed
2221,28.0,0.6812186096946715,Child-directed
2222,28.0,0.6831968497067772,Child-directed
2223,28.0,0.6931471805599453,Child-directed
2224,28.0,0.7381445464906811,Child-directed
2225,28.0,0.6931471805599453,Child-directed
2226,28.0,0.7339691750802004,Child-directed
2227,28.0,0.7113111511876165,Child-directed
2228,28.0,0.7402387880937958,Child-directed
2229,28.0,0.6991652528855083,Child-directed
2230,28.0,0.6851790109107684,Child-directed
2231,28.0,0.6831968497067772,Child-directed
2232,28.0,0.715392789507265,Child-directed
2233,28.0,0.7614260213132397,Child-directed
2234,28.0,0.6831968497067772,Child-directed
2235,28.0,0.715392789507265,Child-directed
2236,28.0,0.6851790109107684,Child-directed
2237,28.0,0.7174398731289899,Child-directed
2238,28.0,0.7423374247507171,Child-directed
2239,28.0,0.7339691750802004,Child-directed
2240,28.0,0.7721903879003982,Child-directed
2241,28.0,0.6520052372287701,Child-directed
2242,28.0,0.7402387880937958,Child-directed
2243,28.0,0.7339691750802004,Child-directed
2244,28.0,0.6831968497067772,Child-directed
2245,28.0,0.7571525105358577,Child-directed
2246,28.0,0.6292338548162925,Child-directed
2247,28.0,0.6655320135269719,Child-directed
2248,28.0,0.7236063880446539,Child-directed
2249,28.0,0.715392789507265,Child-directed
2250,28.0,0.7194911558995473,Child-directed
2251,28.0,0.7571525105358577,Child-directed
2252,28.0,0.7743572359854884,Child-directed
2253,28.0,0.715392789507265,Child-directed
2254,28.0,0.7215466550816433,Child-directed
2255,28.0,0.715392789507265,Child-directed
2256,28.0,0.6831968497067772,Child-directed
2257,28.0,0.7113111511876165,Child-directed
2258,28.0,0.7339691750802004,Child-directed
2259,28.0,0.7194911558995473,Child-directed
2260,28.0,0.7215466550816433,Child-directed
2261,28.0,0.7402387880937958,Child-directed
2262,28.0,0.7133498878774648,Child-directed
2263,28.0,0.7657178733947807,Child-directed
2264,28.0,0.6812186096946715,Child-directed
2265,28.0,0.7133498878774648,Child-directed
2266,28.0,0.6831968497067772,Child-directed
2267,28.0,0.6971552019574841,Child-directed
2268,28.0,0.7256703722655053,Child-directed
2269,28.0,0.7174398731289899,Child-directed
2270,28.0,0.7256703722655053,Child-directed
2271,28.0,0.7194911558995473,Child-directed
2272,28.0,0.7298111649315367,Child-directed
2273,28.0,0.6971552019574841,Child-directed
2274,28.0,0.7787050689215919,Child-directed
2275,28.0,0.7360546815712219,Child-directed
2276,28.0,0.7194911558995473,Child-directed
2277,28.0,0.6991652528855083,Child-directed
2278,28.0,0.7528971849657193,Child-directed
2279,28.0,0.7402387880937958,Child-directed
2280,28.0,0.7298111649315367,Child-directed
2281,28.0,0.6367668471238376,Child-directed
2282,28.0,0.709276562489829,Child-directed
2283,28.0,0.7381445464906811,Child-directed
2284,28.0,0.7194911558995473,Child-directed
2285,28.0,0.6891551592904078,Child-directed
2286,28.0,0.7133498878774648,Child-directed
2287,28.0,0.7215466550816433,Child-directed
2288,28.0,0.7360546815712219,Child-directed
2289,28.0,0.7113111511876165,Child-directed
2290,28.0,0.6911491778972723,Child-directed
2291,28.0,0.6951491832306184,Child-directed
2292,28.0,0.657780036722654,Child-directed
2293,28.0,0.709276562489829,Child-directed
2294,28.0,0.6891551592904078,Child-directed
2295,28.0,0.7236063880446539,Child-directed
2296,28.0,0.7174398731289899,Child-directed
2297,28.0,0.6792442753909539,Child-directed
2298,28.0,0.7402387880937958,Child-directed
2299,28.0,0.715392789507265,Child-directed
2300,29.0,0.6597124044737079,Adult-directed
2301,29.0,0.6462635946610948,Adult-directed
2302,29.0,0.7031975164134467,Adult-directed
2303,29.0,0.6367668471238376,Adult-directed
2304,29.0,0.6655320135269719,Adult-directed
2305,29.0,0.5996568374726063,Adult-directed
2306,29.0,0.6143360001356555,Adult-directed
2307,29.0,0.6254885320861304,Adult-directed
2308,29.0,0.6311117896404926,Adult-directed
2309,29.0,0.6198967188203526,Adult-directed
2310,29.0,0.527632742082372,Adult-directed
2311,29.0,0.5869869847315546,Adult-directed
2312,29.0,0.6462635946610948,Adult-directed
2313,29.0,0.6694306539426292,Adult-directed
2314,29.0,0.6405547304407747,Adult-directed
2315,29.0,0.6088060321261943,Adult-directed
2316,29.0,0.5923972774598022,Adult-directed
2317,29.0,0.5851900390548529,Adult-directed
2318,29.0,0.6254885320861304,Adult-directed
2319,29.0,0.6329932577401982,Adult-directed
2320,29.0,0.6443570163905132,Adult-directed
2321,29.0,0.6051363032372319,Adult-directed
2322,29.0,0.5996568374726063,Adult-directed
2323,29.0,0.6424540662444271,Adult-directed
2324,29.0,0.6831968497067772,Adult-directed
2325,29.0,0.5887871652357024,Adult-directed
2326,29.0,0.6462635946610948,Adult-directed
2327,29.0,0.6348782724359695,Adult-directed
2328,29.0,0.623621117911335,Adult-directed
2329,29.0,0.6520052372287701,Adult-directed
2330,29.0,0.6655320135269719,Adult-directed
2331,29.0,0.6481738149172142,Adult-directed
2332,29.0,0.6329932577401982,Adult-directed
2333,29.0,0.5851900390548529,Adult-directed
2334,29.0,0.6597124044737079,Adult-directed
2335,29.0,0.6462635946610948,Adult-directed
2336,29.0,0.6424540662444271,Adult-directed
2337,29.0,0.6106459590482015,Adult-directed
2338,29.0,0.6713856887784326,Adult-directed
2339,29.0,0.6539264674066639,Adult-directed
2340,29.0,0.6831968497067772,Adult-directed
2341,29.0,0.6033064765601558,Adult-directed
2342,29.0,0.616186139423817,Adult-directed
2343,29.0,0.6753072624316143,Adult-directed
2344,29.0,0.5960204698292225,Adult-directed
2345,29.0,0.5869869847315546,Adult-directed
2346,29.0,0.6254885320861304,Adult-directed
2347,29.0,0.6143360001356555,Adult-directed
2348,29.0,0.5905905922348531,Adult-directed
2349,29.0,0.6481738149172142,Adult-directed
2350,29.0,0.6367668471238376,Adult-directed
2351,29.0,0.6329932577401982,Adult-directed
2352,29.0,0.657780036722654,Adult-directed
2353,29.0,0.6500876910994983,Adult-directed
2354,29.0,0.6329932577401982,Adult-directed
2355,29.0,0.6772738314036552,Adult-directed
2356,29.0,0.6033064765601558,Adult-directed
2357,29.0,0.583396316600826,Adult-directed
2358,29.0,0.6198967188203526,Adult-directed
2359,29.0,0.6033064765601558,Adult-directed
2360,29.0,0.6558513958162484,Adult-directed
2361,29.0,0.6424540662444271,Adult-directed
2362,29.0,0.6106459590482015,Adult-directed
2363,29.0,0.6772738314036552,Adult-directed
2364,29.0,0.6539264674066639,Adult-directed
2365,29.0,0.6635883783184009,Adult-directed
2366,29.0,0.6069694843188929,Adult-directed
2367,29.0,0.6753072624316143,Adult-directed
2368,29.0,0.6694306539426292,Adult-directed
2369,29.0,0.6311117896404926,Adult-directed
2370,29.0,0.5887871652357024,Adult-directed
2371,29.0,0.5996568374726063,Adult-directed
2372,29.0,0.5942072327050416,Adult-directed
2373,29.0,0.6674794338113675,Adult-directed
2374,29.0,0.6539264674066639,Adult-directed
2375,29.0,0.6254885320861304,Adult-directed
2376,29.0,0.6088060321261943,Adult-directed
2377,29.0,0.6635883783184009,Adult-directed
2378,29.0,0.623621117911335,Adult-directed
2379,29.0,0.6254885320861304,Adult-directed
2380,29.0,0.6198967188203526,Adult-directed
2381,29.0,0.6051363032372319,Adult-directed
2382,29.0,0.6292338548162925,Adult-directed
2383,29.0,0.5996568374726063,Adult-directed
2384,29.0,0.6329932577401982,Adult-directed
2385,29.0,0.5923972774598022,Adult-directed
2386,29.0,0.6424540662444271,Adult-directed
2387,29.0,0.6014799920341214,Adult-directed
2388,29.0,0.6273594400219421,Adult-directed
2389,29.0,0.6033064765601558,Adult-directed
2390,29.0,0.6143360001356555,Adult-directed
2391,29.0,0.6772738314036552,Adult-directed
2392,29.0,0.6733445532637656,Adult-directed
2393,29.0,0.6311117896404926,Adult-directed
2394,29.0,0.6694306539426292,Adult-directed
2395,29.0,0.5960204698292225,Adult-directed
2396,29.0,0.6198967188203526,Adult-directed
2397,29.0,0.6405547304407747,Adult-directed
2398,29.0,0.6198967188203526,Adult-directed
2399,29.0,0.5869869847315546,Adult-directed
2400,29.0,0.3065251602532608,Child-directed
2401,29.0,0.3092462503676215,Child-directed
2402,29.0,0.3119747650208255,Child-directed
2403,29.0,0.3396773675701613,Child-directed
2404,29.0,0.3340751120214915,Child-directed
2405,29.0,0.2997546536860502,Child-directed
2406,29.0,0.3243460568233724,Child-directed
2407,29.0,0.3188288014486177,Child-directed
2408,29.0,0.3106095770954856,Child-directed
2409,29.0,0.3229638865964207,Child-directed
2410,29.0,0.3438997524500096,Child-directed
2411,29.0,0.31608154697347896,Child-directed
2412,29.0,0.32158362412746233,Child-directed
2413,29.0,0.3285040669720361,Child-directed
2414,29.0,0.34955747616986843,Child-directed
2415,29.0,0.3509769228240947,Child-directed
2416,29.0,0.320205264157341,Child-directed
2417,29.0,0.31608154697347896,Child-directed
2418,29.0,0.320205264157341,Child-directed
2419,29.0,0.28501895503229724,Child-directed
2420,29.0,0.3174542307854511,Child-directed
2421,29.0,0.3119747650208255,Child-directed
2422,29.0,0.3065251602532608,Child-directed
2423,29.0,0.3509769228240947,Child-directed
2424,29.0,0.3119747650208255,Child-directed
2425,29.0,0.34672461308556435,Child-directed
2426,29.0,0.34531118528841737,Child-directed
2427,29.0,0.3174542307854511,Child-directed
2428,29.0,0.33547273628812946,Child-directed
2429,29.0,0.3243460568233724,Child-directed
2430,29.0,0.342490308946776,Child-directed
2431,29.0,0.3438997524500096,Child-directed
2432,29.0,0.3106095770954856,Child-directed
2433,29.0,0.3396773675701613,Child-directed
2434,29.0,0.342490308946776,Child-directed
2435,29.0,0.3243460568233724,Child-directed
2436,29.0,0.3106095770954856,Child-directed
2437,29.0,0.33547273628812946,Child-directed
2438,29.0,0.3298939212610904,Child-directed
2439,29.0,0.33687231664255274,Child-directed
2440,29.0,0.3285040669720361,Child-directed
2441,29.0,0.31471074483970024,Child-directed
2442,29.0,0.33128570993391293,Child-directed
2443,29.0,0.2970592342643779,Child-directed
2444,29.0,0.3396773675701613,Child-directed
2445,29.0,0.3229638865964207,Child-directed
2446,29.0,0.2930296787783762,Child-directed
2447,29.0,0.327116141697188,Child-directed
2448,29.0,0.34672461308556435,Child-directed
2449,29.0,0.36096986822161325,Child-directed
2450,29.0,0.3106095770954856,Child-directed
2451,29.0,0.34531118528841737,Child-directed
2452,29.0,0.3243460568233724,Child-directed
2453,29.0,0.34531118528841737,Child-directed
2454,29.0,0.2970592342643779,Child-directed
2455,29.0,0.33267943838251673,Child-directed
2456,29.0,0.3509769228240947,Child-directed
2457,29.0,0.3285040669720361,Child-directed
2458,29.0,0.3243460568233724,Child-directed
2459,29.0,0.30381145438166457,Child-directed
2460,29.0,0.33547273628812946,Child-directed
2461,29.0,0.33827385856784115,Child-directed
2462,29.0,0.327116141697188,Child-directed
2463,29.0,0.2970592342643779,Child-directed
2464,29.0,0.3133418192323586,Child-directed
2465,29.0,0.355247391947547,Child-directed
2466,29.0,0.3174542307854511,Child-directed
2467,29.0,0.3285040669720361,Child-directed
2468,29.0,0.33827385856784115,Child-directed
2469,29.0,0.32573014008931084,Child-directed
2470,29.0,0.3396773675701613,Child-directed
2471,29.0,0.31608154697347896,Child-directed
2472,29.0,0.353821874956326,Child-directed
2473,29.0,0.327116141697188,Child-directed
2474,29.0,0.320205264157341,Child-directed
2475,29.0,0.37106368139083207,Child-directed
2476,29.0,0.3523983871714722,Child-directed
2477,29.0,0.35667494393873245,Child-directed
2478,29.0,0.31608154697347896,Child-directed
2479,29.0,0.28501895503229724,Child-directed
2480,29.0,0.3133418192323586,Child-directed
2481,29.0,0.2957142441490452,Child-directed
2482,29.0,0.3509769228240947,Child-directed
2483,29.0,0.33827385856784115,Child-directed
2484,29.0,0.320205264157341,Child-directed
2485,29.0,0.320205264157341,Child-directed
2486,29.0,0.32573014008931084,Child-directed
2487,29.0,0.34814004148889505,Child-directed
2488,29.0,0.3523983871714722,Child-directed
2489,29.0,0.32158362412746233,Child-directed
2490,29.0,0.3410828491788962,Child-directed
2491,29.0,0.3119747650208255,Child-directed
2492,29.0,0.3410828491788962,Child-directed
2493,29.0,0.3509769228240947,Child-directed
2494,29.0,0.3011050927839216,Child-directed
2495,29.0,0.3410828491788962,Child-directed
2496,29.0,0.33128570993391293,Child-directed
2497,29.0,0.3092462503676215,Child-directed
2498,29.0,0.2957142441490452,Child-directed
2499,29.0,0.3051673867928005,Child-directed
2500,30.0,0.4246479275249383,Adult-directed
2501,30.0,0.4732087601946839,Adult-directed
2502,30.0,0.44785082460460224,Adult-directed
2503,30.0,0.4700036292457356,Adult-directed
2504,30.0,0.444725822061467,Adult-directed
2505,30.0,0.44941699563734716,Adult-directed
2506,30.0,0.4246479275249383,Adult-directed
2507,30.0,0.4588658848352796,Adult-directed
2508,30.0,0.4231200433468851,Adult-directed
2509,30.0,0.44941699563734716,Adult-directed
2510,30.0,0.444725822061467,Adult-directed
2511,30.0,0.4525567156420149,Adult-directed
2512,30.0,0.44316697529217586,Adult-directed
2513,30.0,0.4620354595965587,Adult-directed
2514,30.0,0.43850496218636453,Adult-directed
2515,30.0,0.40947312950570314,Adult-directed
2516,30.0,0.44316697529217586,Adult-directed
2517,30.0,0.4307829160924542,Adult-directed
2518,30.0,0.4732087601946839,Adult-directed
2519,30.0,0.44941699563734716,Adult-directed
2520,30.0,0.4246479275249383,Adult-directed
2521,30.0,0.42159449003804794,Adult-directed
2522,30.0,0.4200712604975265,Adult-directed
2523,30.0,0.4652151125139384,Adult-directed
2524,30.0,0.4277107170554841,Adult-directed
2525,30.0,0.44316697529217586,Adult-directed
2526,30.0,0.41400143913045073,Adult-directed
2527,30.0,0.4557063245449111,Adult-directed
2528,30.0,0.4557063245449111,Adult-directed
2529,30.0,0.4588658848352796,Adult-directed
2530,30.0,0.4588658848352796,Adult-directed
2531,30.0,0.45098562340997367,Adult-directed
2532,30.0,0.4604494164409239,Adult-directed
2533,30.0,0.4400565528777834,Adult-directed
2534,30.0,0.41400143913045073,Adult-directed
2535,30.0,0.44316697529217586,Adult-directed
2536,30.0,0.44941699563734716,Adult-directed
2537,30.0,0.4277107170554841,Adult-directed
2538,30.0,0.444725822061467,Adult-directed
2539,30.0,0.4732087601946839,Adult-directed
2540,30.0,0.43695577519953516,Adult-directed
2541,30.0,0.4812668215244463,Adult-directed
2542,30.0,0.4277107170554841,Adult-directed
2543,30.0,0.43850496218636453,Adult-directed
2544,30.0,0.41703174447962976,Adult-directed
2545,30.0,0.43850496218636453,Adult-directed
2546,30.0,0.4307829160924542,Adult-directed
2547,30.0,0.4764241970486583,Adult-directed
2548,30.0,0.43232256227804705,Adult-directed
2549,30.0,0.4604494164409239,Adult-directed
2550,30.0,0.43695577519953516,Adult-directed
2551,30.0,0.45728485683796083,Adult-directed
2552,30.0,0.41248972304512876,Adult-directed
2553,30.0,0.44941699563734716,Adult-directed
2554,30.0,0.45728485683796083,Adult-directed
2555,30.0,0.4525567156420149,Adult-directed
2556,30.0,0.4200712604975265,Adult-directed
2557,30.0,0.4462871026284195,Adult-directed
